   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      2480 2048490   0.650             0       -0.078        8.350    -0.049000     0.005000       89.288 2023-02-10T04:43:51
      2490 2059500   0.649             0        0.520       11.010    -0.084000     0.015000      101.676 2023-02-10T04:45:32
      2500 2067858   0.648             0       -0.094        8.358    -0.064000     0.010000       86.824 2023-02-10T04:46:59
      2510 2077918   0.646             0        0.303       10.060    -0.023000     0.031000       95.587 2023-02-10T04:48:35
      2520 2090761   0.645             0        0.925       12.843    -0.066000     0.028000      114.293 2023-02-10T04:50:29
      2530 2103794   0.643             0        1.015       13.033    -0.013000     0.042000      112.483 2023-02-10T04:52:21
      2540 2116599   0.641             0        0.936       12.805    -0.013000     0.017000      114.052 2023-02-10T04:54:15
      2550 2129621   0.639             2        1.040       13.022    -0.037000     0.033000      114.431 2023-02-10T04:56:10
      2560 2142526   0.638             3        1.029       12.905    -0.024000     0.028000      114.366 2023-02-10T04:58:04
      2570 2154918   0.636             0        0.826       12.392    -0.089000     0.010000      109.364 2023-02-10T04:59:54
      2580 2164225   0.635             0        0.079        9.307    -0.049000     0.020000       92.770 2023-02-10T05:01:26
      2590 2177116   0.633             2        1.017       12.891    -0.069000     0.012000      116.932 2023-02-10T05:03:23
      2600 2189807   0.631             3        1.000       12.691    -0.103000     0.019000      112.196 2023-02-10T05:05:16
      2610 2202483   0.630             9        1.102       12.676    -0.075000     0.032000      114.378 2023-02-10T05:07:10
      2620 2215310   0.628             1        0.978       12.827    -0.111000     0.016000      112.198 2023-02-10T05:09:02
      2630 2223881   0.627             0       -0.058        8.571    -0.112000     0.047000       87.743 2023-02-10T05:10:30
      2640 2230844   0.626             0       -0.335        6.963     0.000000     0.088000       75.592 2023-02-10T05:11:45
      2650 2242040   0.624             4        0.751       11.196    -0.087000     0.048000      106.493 2023-02-10T05:13:32
      2660 2254694   0.623             7        1.123       12.654    -0.059000     0.042000      112.615 2023-02-10T05:15:25
      2670 2266596   0.621             5        0.859       11.902    -0.070000     0.045000      109.474 2023-02-10T05:17:14
      2680 2278356   0.620             3        0.765       11.760    -0.090000     0.034000      106.483 2023-02-10T05:19:01
      2690 2291548   0.618             4        1.151       13.192    -0.099000     0.043000      114.403 2023-02-10T05:20:55
      2700 2301488   0.617             0        0.248        9.940    -0.076000     0.064000       95.268 2023-02-10T05:22:30
      2710 2310637   0.616             1        0.079        9.149    -0.075000     0.039000       92.671 2023-02-10T05:24:03
      2720 2323925   0.614             3        1.198       13.288    -0.064000     0.050000      117.931 2023-02-10T05:26:01
      2730 2337182   0.612             6        1.205       13.257    -0.080000     0.041000      117.094 2023-02-10T05:27:58
      2740 2350507   0.610             5        1.246       13.325    -0.068000     0.039000      117.389 2023-02-10T05:29:55
      2750 2363785   0.609             3        1.161       13.278    -0.001000     0.034000      117.660 2023-02-10T05:31:53
      2760 2376487   0.607             4        1.115       12.702    -0.023000     0.050000      114.818 2023-02-10T05:33:48
